x,y,RSSIA,RSSIB,RSSIC,RP
2.77,3.17,45,70,59,C1
2.77,3.17,46,39,35,C1
1.66,0.64,43,41,55,A4
2.77,1.9,43,33,59,B4
0.55,0.64,55,44,43,A1
3.88,3.17,38,44,30,C4
1.66,0.64,62,42,55,A4
1.66,0.64,53,54,52,A4
1.66,3.17,54,41,52,B2
3.88,3.17,42,39,60,C4
2.77,1.9,59,53,58,B4
1.66,1.9,52,53,40,B1
0.55,0.64,37,60,30,A1
3.88,0.64,59,48,64,C2
0.55,1.9,48,52,30,A2
1.66,0.64,37,45,53,A4
3.88,0.64,42,65,51,C2
0.55,1.9,46,66,51,A2
2.77,3.17,53,59,30,C1
2.77,1.9,40,37,46,B4
2.77,0.64,60,46,51,B3
1.66,3.17,49,50,53,B2
0.55,0.64,54,41,80,A1
3.88,1.9,46,75,74,C3
0.55,0.64,54,44,46,A1
0.55,3.17,56,71,46,A3
1.66,1.9,45,43,48,B1
2.77,0.64,38,43,43,B3
1.66,1.9,59,41,50,B1
0.55,0.64,43,50,56,A1
2.77,3.17,43,51,49,C1
1.66,0.64,50,41,56,A4
3.88,3.17,45,46,54,C4
1.66,3.17,46,25,62,B2
3.88,1.9,50,50,35,C3
1.66,1.9,57,44,34,B1
0.55,1.9,57,48,33,A2
1.66,3.17,46,54,36,B2
1.66,3.17,50,52,50,B2
3.88,0.64,54,39,62,C2
3.88,1.9,54,52,55,C3
1.66,3.17,47,52,46,B2
2.77,1.9,55,45,78,B4
2.77,1.9,50,42,64,B4
1.66,1.9,57,37,61,B1
2.77,3.17,37,50,50,C1
1.66,0.64,23,39,62,A4
2.77,0.64,60,46,32,B3
1.66,3.17,45,50,58,B2
2.77,0.64,34,49,44,B3
1.66,0.64,56,49,43,A4
2.77,0.64,44,24,30,B3
0.55,1.9,50,43,58,A2
2.77,1.9,55,56,41,B4
1.66,1.9,53,46,47,B1
3.88,0.64,55,41,55,C2
1.66,1.9,54,60,56,B1
3.88,0.64,45,41,51,C2
2.77,0.64,58,48,33,B3
1.66,0.64,56,51,50,A4
2.77,1.9,54,42,59,B4
1.66,1.9,44,42,62,B1
0.55,1.9,54,37,61,A2
0.55,1.9,42,71,36,A2
3.88,1.9,43,67,49,C3
2.77,3.17,47,46,68,C1
2.77,0.64,42,46,46,B3
1.66,1.9,53,52,29,B1
0.55,1.9,48,44,62,A2
1.66,0.64,44,39,36,A4
3.88,3.17,58,52,55,C4
3.88,3.17,57,44,75,C4
0.55,0.64,46,48,62,A1
2.77,0.64,52,46,74,B3
1.66,0.64,49,52,38,A4
1.66,1.9,49,43,61,B1
0.55,1.9,31,55,45,A2
3.88,0.64,53,43,54,C2
3.88,3.17,34,47,37,C4
3.88,0.64,59,61,42,C2
0.55,3.17,48,62,61,A3
1.66,3.17,46,38,48,B2
1.66,0.64,56,55,57,A4
2.77,0.64,56,61,31,B3
2.77,3.17,59,46,42,C1
1.66,0.64,39,52,33,A4
3.88,0.64,57,48,43,C2
0.55,0.64,37,65,45,A1
1.66,0.64,46,53,60,A4
1.66,3.17,53,59,65,B2
3.88,0.64,50,44,60,C2
0.55,1.9,38,40,45,A2
0.55,3.17,44,54,53,A3
3.88,1.9,48,46,40,C3
1.66,1.9,55,57,49,B1
3.88,0.64,48,51,55,C2
3.88,0.64,58,54,44,C2
1.66,1.9,40,48,49,B1
0.55,3.17,49,43,56,A3
2.77,0.64,59,48,49,B3
2.77,1.9,42,61,53,B4
3.88,1.9,52,43,66,C3
0.55,0.64,52,44,37,A1
1.66,3.17,56,49,62,B2
3.88,3.17,45,55,52,C4
3.88,1.9,59,54,61,C3
3.88,3.17,58,51,40,C4
1.66,3.17,36,43,57,B2
1.66,1.9,33,41,52,B1
2.77,0.64,56,49,71,B3
3.88,0.64,59,45,30,C2
1.66,0.64,52,34,38,A4
1.66,0.64,52,37,60,A4
2.77,1.9,52,42,61,B4
1.66,3.17,42,48,57,B2
3.88,0.64,49,54,38,C2
2.77,3.17,50,57,58,C1
0.55,0.64,58,53,49,A1
3.88,1.9,28,48,47,C3
3.88,1.9,53,51,63,C3
3.88,0.64,40,49,47,C2
1.66,0.64,42,45,50,A4
0.55,0.64,49,48,25,A1
0.55,3.17,56,55,50,A3
1.66,1.9,57,65,45,B1
3.88,3.17,55,53,29,C4
3.88,1.9,46,45,40,C3
0.55,3.17,54,56,44,A3
0.55,3.17,44,58,60,A3
1.66,0.64,55,48,53,A4
2.77,3.17,40,62,56,C1
1.66,3.17,46,47,59,B2
0.55,1.9,34,59,37,A2
0.55,1.9,57,49,74,A2
3.88,0.64,53,54,60,C2
1.66,1.9,55,38,37,B1
1.66,0.64,46,42,42,A4
3.88,1.9,61,40,65,C3
1.66,1.9,54,61,35,B1
1.66,3.17,57,44,80,B2
1.66,3.17,35,64,59,B2
3.88,3.17,53,40,61,C4
2.77,1.9,54,41,78,B4
3.88,1.9,62,48,43,C3
2.77,1.9,47,37,49,B4
2.77,3.17,53,39,45,C1
0.55,0.64,50,44,49,A1
2.77,1.9,46,49,52,B4
0.55,3.17,48,40,61,A3
3.88,3.17,47,47,58,C4
0.55,3.17,46,42,48,A3
0.55,1.9,53,38,54,A2
2.77,1.9,53,47,50,B4
0.55,3.17,37,47,37,A3
3.88,1.9,37,51,48,C3
1.66,1.9,54,32,31,B1
1.66,1.9,50,40,53,B1
0.55,1.9,50,52,71,A2
0.55,1.9,60,44,62,A2
2.77,1.9,48,52,70,B4
0.55,3.17,59,52,57,A3
0.55,3.17,45,53,55,A3
2.77,1.9,57,52,66,B4
0.55,1.9,55,36,46,A2
0.55,3.17,47,43,58,A3
1.66,0.64,51,40,48,A4
1.66,0.64,54,47,53,A4
3.88,1.9,49,31,55,C3
2.77,1.9,35,51,46,B4
3.88,1.9,45,47,51,C3
2.77,1.9,54,43,50,B4
3.88,0.64,12,42,59,C2
1.66,0.64,57,51,58,A4
1.66,3.17,42,45,60,B2
3.88,1.9,50,60,57,C3
2.77,3.17,50,53,55,C1
3.88,3.17,55,51,64,C4
2.77,0.64,54,59,50,B3
1.66,0.64,49,28,42,A4
0.55,0.64,60,48,54,A1
2.77,1.9,48,43,71,B4
0.55,0.64,24,47,49,A1
2.77,1.9,54,58,65,B4
1.66,3.17,40,47,63,B2
0.55,3.17,50,61,76,A3
3.88,3.17,56,60,49,C4
0.55,0.64,46,23,51,A1
1.66,1.9,59,48,40,B1
1.66,0.64,47,46,34,A4
1.66,3.17,53,40,43,B2
1.66,1.9,42,54,39,B1
2.77,1.9,52,47,56,B4
1.66,1.9,59,57,50,B1
2.77,3.17,47,56,69,C1
1.66,0.64,54,52,62,A4
1.66,0.64,52,49,59,A4
0.55,3.17,60,51,57,A3
2.77,3.17,57,45,49,C1
0.55,1.9,43,66,73,A2
1.66,3.17,48,44,59,B2
3.88,0.64,49,51,50,C2
3.88,3.17,53,40,49,C4
0.55,0.64,55,50,49,A1
1.66,3.17,51,43,36,B2
0.55,1.9,49,55,54,A2
0.55,3.17,56,47,50,A3
0.55,3.17,45,43,45,A3
0.55,1.9,35,49,44,A2
3.88,1.9,60,46,58,C3
3.88,0.64,59,66,57,C2
3.88,1.9,46,41,33,C3
0.55,0.64,55,50,48,A1
3.88,1.9,55,43,64,C3
0.55,3.17,60,44,57,A3
3.88,0.64,49,50,56,C2
0.55,0.64,58,43,54,A1
1.66,3.17,46,40,57,B2
3.88,3.17,57,51,44,C4
0.55,1.9,50,41,61,A2
1.66,0.64,57,54,68,A4
0.55,0.64,44,40,50,A1
1.66,0.64,44,53,24,A4
1.66,3.17,54,44,28,B2
0.55,3.17,52,38,79,A3
2.77,0.64,57,55,33,B3
1.66,0.64,52,66,46,A4
3.88,0.64,51,49,60,C2
2.77,3.17,17,46,54,C1
2.77,1.9,60,54,42,B4
3.88,3.17,39,55,41,C4
2.77,1.9,23,43,48,B4
3.88,3.17,46,43,46,C4
0.55,0.64,46,48,33,A1
0.55,0.64,41,49,45,A1
0.55,3.17,54,50,53,A3
3.88,3.17,48,63,57,C4
2.77,1.9,51,47,56,B4
3.88,1.9,46,40,59,C3
1.66,3.17,57,49,62,B2
3.88,0.64,58,42,81,C2
3.88,3.17,56,66,52,C4
0.55,3.17,51,26,43,A3
0.55,3.17,40,45,55,A3
1.66,3.17,56,54,65,B2
1.66,3.17,59,50,43,B2
3.88,1.9,42,39,53,C3
0.55,0.64,59,25,52,A1
1.66,0.64,46,40,52,A4
0.55,0.64,51,25,64,A1
1.66,0.64,39,42,47,A4
3.88,1.9,54,46,70,C3
2.77,3.17,57,51,30,C1
1.66,0.64,22,35,62,A4
1.66,0.64,44,40,47,A4
2.77,3.17,60,47,57,C1
2.77,3.17,54,59,55,C1
3.88,1.9,48,45,48,C3
1.66,1.9,57,29,60,B1
2.77,0.64,46,47,69,B3
1.66,1.9,57,46,46,B1
0.55,0.64,56,52,53,A1
1.66,1.9,60,49,58,B1
0.55,0.64,52,46,77,A1
3.88,0.64,49,47,54,C2
0.55,0.64,35,51,46,A1
2.77,0.64,58,44,51,B3
0.55,0.64,8,59,52,A1
3.88,3.17,61,56,61,C4
3.88,1.9,41,37,53,C3
3.88,1.9,59,48,35,C3
1.66,3.17,47,27,50,B2
1.66,3.17,42,59,71,B2
3.88,3.17,51,65,51,C4
3.88,3.17,52,47,47,C4
1.66,3.17,57,42,54,B2
2.77,0.64,54,54,46,B3
1.66,0.64,41,48,47,A4
1.66,3.17,49,41,38,B2
0.55,0.64,37,41,55,A1
0.55,0.64,46,47,57,A1
1.66,3.17,51,43,68,B2
0.55,1.9,43,48,73,A2
1.66,0.64,56,44,60,A4
3.88,1.9,58,50,44,C3
0.55,3.17,57,46,48,A3
1.66,1.9,52,41,31,B1
0.55,0.64,52,45,58,A1
1.66,3.17,44,38,31,B2
3.88,1.9,60,60,47,C3
3.88,0.64,53,45,59,C2
0.55,1.9,52,48,54,A2
3.88,0.64,52,32,50,C2
2.77,1.9,42,48,54,B4
0.55,0.64,38,42,59,A1
3.88,3.17,50,53,62,C4
2.77,0.64,60,45,49,B3
1.66,0.64,41,39,60,A4
1.66,1.9,9,39,63,B1
0.55,0.64,44,43,63,A1
3.88,3.17,46,36,65,C4
1.66,3.17,51,50,76,B2
1.66,0.64,49,54,65,A4
1.66,0.64,54,40,63,A4
2.77,0.64,55,44,56,B3
0.55,1.9,50,42,49,A2
3.88,0.64,30,46,48,C2
2.77,0.64,52,55,39,B3
0.55,0.64,47,46,61,A1
2.77,3.17,44,62,74,C1
3.88,0.64,47,70,46,C2
1.66,0.64,41,64,50,A4
2.77,0.64,31,47,46,B3
3.88,3.17,48,42,37,C4
0.55,3.17,52,43,55,A3
3.88,0.64,55,44,53,C2
0.55,0.64,30,54,58,A1
0.55,3.17,52,52,40,A3
3.88,0.64,50,47,50,C2
0.55,3.17,54,46,62,A3
0.55,3.17,50,44,59,A3
2.77,0.64,47,51,31,B3
1.66,1.9,47,48,62,B1
3.88,3.17,53,40,59,C4
0.55,3.17,47,39,51,A3
1.66,0.64,55,44,41,A4
2.77,0.64,42,66,55,B3
2.77,3.17,57,66,45,C1
3.88,0.64,52,43,52,C2
2.77,1.9,42,41,47,B4
1.66,3.17,58,22,63,B2
1.66,3.17,40,68,38,B2
3.88,0.64,39,48,47,C2
2.77,1.9,52,37,44,B4
3.88,1.9,43,47,62,C3
2.77,1.9,54,53,40,B4
0.55,3.17,53,46,60,A3
0.55,1.9,44,42,58,A2
3.88,3.17,55,44,63,C4
3.88,1.9,49,67,48,C3
3.88,3.17,42,51,58,C4
2.77,3.17,55,41,54,C1
3.88,3.17,48,49,46,C4
2.77,1.9,50,42,55,B4
1.66,0.64,51,65,50,A4
1.66,0.64,27,46,49,A4
3.88,3.17,44,55,44,C4
1.66,3.17,35,25,47,B2
3.88,3.17,50,40,53,C4
1.66,1.9,39,45,37,B1
2.77,0.64,56,37,70,B3
3.88,3.17,55,58,46,C4
1.66,0.64,58,29,33,A4
1.66,1.9,41,47,58,B1
3.88,1.9,57,50,28,C3
0.55,3.17,53,45,42,A3
2.77,1.9,54,39,41,B4
0.55,1.9,46,55,55,A2
0.55,0.64,46,40,54,A1
3.88,0.64,54,53,57,C2
2.77,3.17,51,47,57,C1
3.88,3.17,56,45,35,C4
0.55,0.64,48,32,52,A1
0.55,1.9,16,28,57,A2
0.55,1.9,54,57,58,A2
2.77,3.17,58,43,49,C1
0.55,1.9,53,41,50,A2
2.77,0.64,53,44,38,B3
3.88,0.64,52,41,49,C2
2.77,1.9,36,39,58,B4
2.77,3.17,44,23,57,C1
3.88,1.9,48,50,46,C3
1.66,3.17,48,52,37,B2
2.77,3.17,57,46,54,C1
0.55,3.17,54,49,47,A3
0.55,1.9,59,49,71,A2
1.66,3.17,52,23,68,B2
0.55,0.64,51,43,72,A1
0.55,0.64,34,41,56,A1
1.66,3.17,49,37,56,B2
2.77,3.17,46,46,63,C1
3.88,1.9,58,38,60,C3
1.66,1.9,51,45,39,B1
1.66,3.17,46,45,54,B2
1.66,0.64,31,47,48,A4
2.77,3.17,51,37,68,C1
1.66,0.64,48,51,59,A4
0.55,0.64,54,44,61,A1
2.77,1.9,50,41,46,B4
1.66,0.64,58,53,60,A4
3.88,0.64,32,66,44,C2
3.88,0.64,49,51,58,C2
3.88,3.17,30,56,63,C4
2.77,3.17,36,43,59,C1
1.66,0.64,48,46,35,A4
3.88,3.17,56,63,43,C4
2.77,0.64,49,42,75,B3
3.88,1.9,52,49,74,C3
0.55,1.9,47,55,56,A2
0.55,0.64,57,38,60,A1
1.66,0.64,40,34,51,A4
0.55,0.64,49,60,31,A1
3.88,1.9,49,45,48,C3
0.55,1.9,28,49,74,A2
1.66,0.64,47,30,55,A4
3.88,3.17,44,44,45,C4
3.88,3.17,40,48,62,C4
1.66,1.9,46,39,53,B1
2.77,1.9,59,43,55,B4
0.55,3.17,61,48,41,A3
0.55,1.9,44,44,51,A2
2.77,1.9,46,42,76,B4
2.77,1.9,58,56,73,B4
1.66,1.9,44,42,60,B1
3.88,3.17,34,35,49,C4
2.77,0.64,44,43,50,B3
0.55,3.17,54,54,56,A3
1.66,1.9,56,48,46,B1
2.77,3.17,60,46,50,C1
0.55,0.64,59,53,46,A1
0.55,0.64,52,49,52,A1
1.66,0.64,45,28,52,A4
2.77,3.17,63,41,46,C1
2.77,0.64,24,51,65,B3
3.88,0.64,53,53,38,C2
0.55,1.9,52,49,58,A2
1.66,3.17,51,39,47,B2
0.55,0.64,47,43,72,A1
1.66,0.64,52,45,46,A4
0.55,1.9,57,55,41,A2
0.55,3.17,45,40,49,A3
0.55,0.64,49,53,54,A1
1.66,1.9,58,37,68,B1
3.88,3.17,42,51,71,C4
1.66,0.64,52,37,62,A4
1.66,0.64,25,39,51,A4
2.77,0.64,43,41,67,B3
1.66,3.17,42,48,39,B2
2.77,1.9,54,44,59,B4
1.66,0.64,48,42,54,A4
3.88,1.9,57,50,55,C3
2.77,3.17,54,48,60,C1
2.77,1.9,51,45,48,B4
2.77,0.64,36,42,62,B3
0.55,1.9,59,54,48,A2
0.55,3.17,48,49,49,A3
0.55,0.64,50,47,70,A1
2.77,1.9,54,46,64,B4
2.77,0.64,48,67,49,B3
2.77,3.17,49,40,53,C1
2.77,1.9,51,52,51,B4
3.88,3.17,53,55,58,C4
0.55,0.64,48,53,60,A1
1.66,3.17,52,53,63,B2
0.55,3.17,50,50,49,A3
1.66,1.9,52,38,54,B1
3.88,1.9,23,40,62,C3
3.88,0.64,51,56,57,C2
1.66,1.9,50,48,49,B1
0.55,3.17,55,68,50,A3
3.88,1.9,56,51,52,C3
1.66,0.64,57,43,49,A4
2.77,0.64,55,55,47,B3
3.88,1.9,57,41,49,C3
3.88,0.64,58,50,61,C2
3.88,1.9,52,48,37,C3
1.66,3.17,53,55,54,B2
0.55,3.17,45,65,57,A3
3.88,1.9,55,45,48,C3
0.55,3.17,23,47,63,A3
2.77,0.64,57,49,45,B3
1.66,1.9,52,44,61,B1
2.77,0.64,55,52,43,B3
3.88,1.9,49,57,63,C3
0.55,3.17,48,63,42,A3
2.77,3.17,57,48,53,C1
0.55,0.64,51,41,56,A1
2.77,0.64,59,54,44,B3
3.88,0.64,53,38,58,C2
1.66,3.17,53,58,36,B2
2.77,0.64,51,44,35,B3
1.66,3.17,57,44,44,B2
3.88,3.17,47,42,51,C4
0.55,3.17,53,48,46,A3
2.77,0.64,52,49,42,B3
3.88,3.17,52,47,56,C4
1.66,1.9,31,42,58,B1
2.77,3.17,51,45,51,C1
2.77,0.64,45,53,58,B3
0.55,0.64,26,51,53,A1
2.77,1.9,55,44,61,B4
3.88,0.64,40,62,77,C2
2.77,1.9,43,52,50,B4
1.66,0.64,43,40,63,A4
1.66,3.17,50,46,55,B2
1.66,3.17,35,39,61,B2
0.55,0.64,41,64,62,A1
2.77,3.17,60,36,52,C1
1.66,0.64,59,53,63,A4
0.55,1.9,57,55,62,A2
3.88,1.9,59,58,47,C3
3.88,1.9,58,50,61,C3
1.66,0.64,52,48,69,A4
2.77,3.17,45,46,72,C1
3.88,0.64,37,41,31,C2
1.66,0.64,52,40,51,A4
2.77,3.17,50,67,70,C1
3.88,3.17,49,43,47,C4
1.66,0.64,44,44,65,A4
1.66,1.9,43,36,60,B1
3.88,0.64,58,53,50,C2
1.66,3.17,49,43,81,B2
3.88,1.9,52,44,49,C3
2.77,3.17,47,41,48,C1
0.55,3.17,53,38,62,A3
0.55,3.17,34,54,39,A3
0.55,3.17,47,51,68,A3
1.66,1.9,47,55,41,B1
0.55,1.9,59,53,25,A2
1.66,3.17,60,41,54,B2
1.66,3.17,47,46,56,B2
2.77,0.64,60,49,57,B3
3.88,1.9,56,39,60,C3
1.66,3.17,56,47,46,B2
2.77,1.9,57,43,53,B4
3.88,0.64,44,43,79,C2
3.88,1.9,49,42,57,C3
3.88,1.9,48,57,41,C3
0.55,3.17,45,52,48,A3
2.77,0.64,61,61,36,B3
3.88,3.17,43,45,54,C4
2.77,3.17,36,41,62,C1
0.55,0.64,53,29,52,A1
2.77,0.64,34,39,46,B3
2.77,3.17,52,38,68,C1
3.88,3.17,55,32,47,C4
2.77,0.64,50,64,48,B3
3.88,3.17,43,44,49,C4
1.66,0.64,45,43,55,A4
2.77,1.9,60,45,59,B4
3.88,0.64,52,38,52,C2
2.77,3.17,41,52,56,C1
3.88,0.64,58,51,53,C2
1.66,1.9,54,39,49,B1
1.66,1.9,47,36,67,B1
3.88,0.64,52,43,47,C2
2.77,0.64,48,60,61,B3
3.88,1.9,44,46,59,C3
0.55,3.17,60,54,50,A3
3.88,0.64,50,53,57,C2
3.88,0.64,44,47,68,C2
2.77,0.64,52,28,63,B3
2.77,1.9,55,42,45,B4
1.66,1.9,60,35,66,B1
3.88,1.9,59,44,62,C3
1.66,3.17,57,46,53,B2
2.77,0.64,41,51,51,B3
1.66,0.64,54,49,44,A4
1.66,1.9,55,43,56,B1
3.88,3.17,59,44,59,C4
2.77,1.9,49,44,58,B4
3.88,0.64,55,46,47,C2
1.66,3.17,58,53,56,B2
0.55,3.17,51,53,59,A3
2.77,3.17,58,41,27,C1
1.66,1.9,30,44,50,B1
0.55,0.64,49,42,75,A1
2.77,0.64,48,53,56,B3
1.66,1.9,55,41,50,B1
1.66,0.64,54,41,53,A4
0.55,1.9,30,36,64,A2
3.88,1.9,42,47,50,C3
3.88,3.17,46,55,38,C4
0.55,0.64,47,44,53,A1
0.55,1.9,47,60,46,A2
2.77,0.64,39,57,33,B3
0.55,0.64,53,43,42,A1
2.77,3.17,51,43,54,C1
1.66,1.9,58,35,33,B1
1.66,0.64,44,45,49,A4
3.88,3.17,52,33,75,C4
2.77,0.64,58,35,42,B3
2.77,1.9,57,48,70,B4
3.88,0.64,52,39,62,C2
2.77,1.9,46,25,64,B4
1.66,0.64,29,57,39,A4
3.88,1.9,56,41,63,C3
0.55,3.17,51,67,44,A3
3.88,3.17,58,45,48,C4
0.55,0.64,57,39,54,A1
2.77,0.64,33,53,59,B3
3.88,3.17,55,50,46,C4
1.66,1.9,49,37,53,B1
3.88,0.64,41,54,50,C2
2.77,0.64,58,60,64,B3
0.55,3.17,54,49,41,A3
1.66,1.9,44,64,56,B1
1.66,1.9,54,42,35,B1
3.88,1.9,52,37,39,C3
3.88,0.64,37,42,52,C2
3.88,0.64,55,32,58,C2
1.66,0.64,48,42,45,A4
0.55,3.17,58,66,45,A3
2.77,3.17,54,49,58,C1
3.88,0.64,59,42,62,C2
2.77,0.64,49,42,44,B3
0.55,3.17,55,41,48,A3
3.88,0.64,60,38,55,C2
1.66,1.9,58,44,53,B1
0.55,0.64,58,44,43,A1
1.66,3.17,55,49,66,B2
3.88,0.64,56,41,53,C2
1.66,3.17,52,43,51,B2
3.88,1.9,60,28,56,C3
1.66,0.64,40,56,61,A4
2.77,3.17,30,51,56,C1
3.88,0.64,23,52,60,C2
0.55,3.17,22,51,50,A3
2.77,0.64,49,49,78,B3
0.55,0.64,50,47,56,A1
0.55,3.17,58,51,61,A3
0.55,0.64,57,51,56,A1
1.66,1.9,51,41,51,B1
1.66,3.17,46,50,37,B2
2.77,3.17,42,60,77,C1
3.88,3.17,37,33,67,C4
0.55,3.17,30,45,60,A3
0.55,0.64,44,52,31,A1
0.55,3.17,57,37,73,A3
1.66,1.9,49,33,58,B1
3.88,1.9,37,44,55,C3
0.55,3.17,38,62,55,A3
2.77,0.64,60,41,56,B3
0.55,1.9,59,40,61,A2
0.55,1.9,48,59,49,A2
1.66,0.64,55,52,42,A4
1.66,1.9,51,42,42,B1
2.77,3.17,50,46,67,C1
2.77,3.17,50,45,46,C1
2.77,0.64,46,55,59,B3
3.88,3.17,53,42,52,C4
2.77,3.17,52,55,55,C1
2.77,1.9,42,43,53,B4
1.66,0.64,59,61,55,A4
0.55,0.64,61,46,40,A1
0.55,1.9,13,60,66,A2
3.88,3.17,54,50,42,C4
1.66,1.9,42,62,62,B1
3.88,3.17,23,52,60,C4
2.77,1.9,53,54,64,B4
0.55,0.64,47,57,33,A1
2.77,3.17,38,44,55,C1
1.66,1.9,47,30,77,B1
3.88,3.17,52,39,62,C4
1.66,0.64,50,26,69,A4
3.88,1.9,59,41,56,C3
1.66,3.17,57,62,58,B2
3.88,0.64,58,31,68,C2
0.55,1.9,55,63,48,A2
0.55,0.64,47,43,64,A1
2.77,1.9,59,43,51,B4
1.66,0.64,27,47,62,A4
1.66,1.9,45,56,51,B1
2.77,1.9,59,44,51,B4
1.66,1.9,62,61,34,B1
0.55,0.64,58,63,50,A1
3.88,1.9,46,24,60,C3
1.66,1.9,47,55,44,B1
3.88,1.9,48,53,46,C3
1.66,1.9,57,57,73,B1
1.66,0.64,50,46,50,A4
0.55,1.9,47,66,53,A2
1.66,0.64,50,47,58,A4
1.66,1.9,51,40,58,B1
3.88,3.17,46,50,40,C4
2.77,3.17,34,54,48,C1
0.55,3.17,51,47,71,A3
3.88,1.9,51,50,46,C3
3.88,0.64,47,61,39,C2
2.77,0.64,57,48,47,B3
2.77,0.64,55,42,74,B3
3.88,1.9,52,47,75,C3
1.66,1.9,44,36,34,B1
1.66,1.9,40,45,70,B1
2.77,0.64,48,50,50,B3
2.77,1.9,46,40,58,B4
1.66,3.17,60,44,50,B2
3.88,3.17,48,54,60,C4
0.55,1.9,57,28,56,A2
0.55,3.17,14,51,55,A3
0.55,0.64,30,60,34,A1
2.77,3.17,55,47,41,C1
0.55,0.64,55,32,72,A1
3.88,1.9,50,68,52,C3
1.66,3.17,51,45,41,B2
3.88,1.9,54,47,63,C3
3.88,0.64,50,46,48,C2
0.55,3.17,56,45,48,A3
1.66,0.64,27,38,59,A4
0.55,3.17,57,55,48,A3
1.66,0.64,25,49,61,A4
1.66,1.9,56,38,48,B1
1.66,1.9,52,58,79,B1
3.88,0.64,56,42,55,C2
3.88,0.64,41,40,44,C2
3.88,3.17,42,42,50,C4
3.88,3.17,26,49,49,C4
3.88,1.9,59,41,36,C3
2.77,3.17,49,52,61,C1
1.66,3.17,56,43,47,B2
3.88,3.17,51,50,65,C4
3.88,3.17,46,40,61,C4
2.77,0.64,44,64,46,B3
0.55,3.17,52,38,62,A3
3.88,3.17,46,54,48,C4
3.88,1.9,56,49,45,C3
1.66,1.9,58,45,71,B1
1.66,3.17,51,44,50,B2
3.88,3.17,51,33,49,C4
3.88,1.9,36,25,42,C3
0.55,1.9,56,38,52,A2
3.88,1.9,55,25,52,C3
0.55,3.17,46,33,54,A3
0.55,0.64,50,40,49,A1
1.66,3.17,59,49,55,B2
1.66,1.9,49,50,60,B1
3.88,0.64,56,62,44,C2
0.55,1.9,50,40,64,A2
1.66,0.64,52,51,82,A4
3.88,3.17,57,61,66,C4
0.55,0.64,54,44,48,A1
3.88,1.9,53,63,64,C3
0.55,3.17,28,48,51,A3
3.88,3.17,40,52,56,C4
0.55,1.9,40,39,69,A2
3.88,3.17,46,49,59,C4
3.88,3.17,50,62,63,C4
3.88,1.9,55,50,45,C3
1.66,3.17,51,55,48,B2
3.88,1.9,56,45,52,C3
3.88,0.64,58,40,29,C2
2.77,3.17,47,47,31,C1
3.88,1.9,40,26,60,C3
1.66,3.17,46,46,45,B2
1.66,3.17,59,38,47,B2
3.88,1.9,49,45,56,C3
3.88,3.17,55,63,63,C4
1.66,0.64,49,50,35,A4
3.88,3.17,59,51,63,C4
2.77,1.9,40,45,74,B4
0.55,3.17,57,63,55,A3
1.66,3.17,55,51,42,B2
1.66,3.17,58,49,52,B2
3.88,0.64,56,48,50,C2
0.55,3.17,47,47,74,A3
1.66,0.64,43,54,74,A4
1.66,3.17,59,52,26,B2
0.55,0.64,50,63,47,A1
2.77,1.9,48,52,49,B4
1.66,3.17,48,65,51,B2
3.88,3.17,53,41,58,C4
1.66,0.64,52,56,25,A4
2.77,0.64,53,69,54,B3
1.66,1.9,41,49,53,B1
0.55,3.17,36,44,50,A3
0.55,0.64,41,41,48,A1
1.66,3.17,41,42,54,B2
1.66,1.9,58,51,37,B1
3.88,3.17,61,52,49,C4
1.66,1.9,48,40,36,B1
3.88,3.17,41,43,63,C4
1.66,0.64,55,38,55,A4
0.55,0.64,43,44,48,A1
3.88,3.17,59,66,58,C4
3.88,1.9,54,39,63,C3
1.66,0.64,52,44,42,A4
0.55,1.9,58,48,59,A2
1.66,3.17,59,54,64,B2
2.77,3.17,60,42,50,C1
2.77,0.64,43,57,48,B3
2.77,0.64,53,39,62,B3
2.77,1.9,42,44,43,B4
2.77,3.17,47,51,52,C1
3.88,1.9,60,30,63,C3
1.66,0.64,49,43,58,A4
2.77,3.17,50,43,54,C1
0.55,1.9,56,31,32,A2
1.66,3.17,56,48,42,B2
0.55,0.64,56,45,59,A1
2.77,3.17,55,57,51,C1
1.66,1.9,46,52,54,B1
1.66,0.64,47,45,42,A4
1.66,0.64,59,56,53,A4
3.88,0.64,49,43,41,C2
0.55,3.17,44,41,47,A3
2.77,1.9,46,53,53,B4
1.66,1.9,51,31,64,B1
3.88,0.64,51,49,61,C2
3.88,3.17,49,48,68,C4
3.88,3.17,38,55,46,C4
2.77,0.64,45,55,55,B3
1.66,0.64,55,48,59,A4
3.88,3.17,49,53,77,C4
0.55,0.64,55,37,52,A1
1.66,1.9,47,55,51,B1
3.88,1.9,47,44,44,C3
0.55,0.64,26,45,61,A1
2.77,0.64,39,41,67,B3
0.55,3.17,59,48,63,A3
3.88,3.17,24,46,61,C4
0.55,0.64,42,54,48,A1
1.66,3.17,45,47,51,B2
1.66,3.17,53,44,41,B2
3.88,3.17,45,44,73,C4
3.88,3.17,47,49,52,C4
2.77,3.17,49,51,45,C1
0.55,3.17,62,42,45,A3
3.88,0.64,43,45,54,C2
1.66,3.17,49,51,63,B2
2.77,3.17,54,39,59,C1
2.77,3.17,42,61,44,C1
3.88,1.9,50,37,59,C3
3.88,1.9,42,45,46,C3
